timestamp,Adblue,Vega_in3fr,vega_in3A,Высокие обороты ДВС,Высота,Граница ХХ оборотов ДВС,Граница высоких оборотов ДВС,Заряд батареи (bat),КОМ,Кузов угол ,Нагрузка ДВС,Напряжение АКБ,Напряжение сети,Обороты ДВС,Погрешность GPS,Положение педали газа,Пробег произвольный,Скорость,Скорость с тахографа,Спутники,Температура ДВС,Угол кузова (лайт),Уровень масла,Уровень сигнала GSM,Уровень топлива (CAN),Масса автомобиля,Масса груза,Масса груза (для пробега),Нагрузка на ось,Нагрузка на ось 1,Нагрузка на ось 2,Нагрузка на ось 3,Скорость с кан
2023-12-06 12:58:13,5.0,0.0,20.4769,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.14,0.0,12789.0,,0.0,11.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 12:59:40,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,0.98,0.0,12789.0,,0.0,12.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 13:01:09,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,1.22,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:01:10,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.08,0.0,12789.0,,0.0,9.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:01:11,5.0,0.0,0.0443,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,1.36,0.0,12789.0,,0.0,8.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:01:13,5.0,0.0,20.4769,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.48,0.0,12789.0,,0.0,8.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:01:14,5.0,0.0,20.4681,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.48,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:01:16,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.86,0.0,12789.0,,0.0,4.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:01:21,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,1.26,0.0,12789.0,,0.0,7.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 13:01:48,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.84,0.0,12789.0,,0.0,10.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:01:50,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.82,0.0,12789.0,,0.0,11.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:06:22,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,1.21,0.0,12789.0,,0.0,9.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 13:08:26,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,0.77,0.0,12789.0,,0.0,13.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:11:59,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.79,0.0,12789.0,,0.0,14.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 13:14:36,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.09,0.0,12789.0,,0.0,9.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 13:15:37,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.94,0.0,12789.0,,0.0,9.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 13:19:51,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.94,0.0,12789.0,,0.0,11.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 13:22:22,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.72,24.91,0.0,1.55,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 13:22:25,5.0,0.0,0.0443,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.34,0.0,12789.0,,0.0,9.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 13:22:32,5.0,0.0,20.4681,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,0.93,0.0,12789.0,,0.0,9.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:24:00,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.72,24.91,0.0,1.36,0.0,12789.0,,0.0,8.0,0.0,,102.0,18.0,289.1,,,,,,,,
2023-12-06 13:27:09,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.02,0.0,12789.0,,0.0,9.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:30:03,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,0.87,0.0,12789.0,,0.0,9.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:30:04,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.01,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:35:10,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.3,0.0,12789.0,,0.0,7.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 13:37:06,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.28,0.0,12789.0,,0.0,8.0,0.0,,102.0,18.0,289.1,,,,,,,,
2023-12-06 13:40:43,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.03,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 13:43:11,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.41,0.0,12789.0,,0.0,8.0,0.0,,102.0,18.0,289.1,,,,,,,,
2023-12-06 13:47:56,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,2.53,0.0,12789.0,,0.0,6.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:50:34,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.12,0.0,12789.0,,0.0,9.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 13:51:00,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.15,0.0,12789.0,,0.0,8.0,0.0,,102.0,18.0,289.1,,,,,,,,
2023-12-06 13:51:07,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,2.32,0.0,12789.0,,0.0,6.0,0.0,,102.0,18.0,289.1,,,,,,,,
2023-12-06 13:51:27,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.29,0.0,12789.0,,0.0,7.0,0.0,,102.0,18.0,289.1,,,,,,,,
2023-12-06 13:53:44,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.72,24.89,0.0,1.41,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 13:56:53,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,6.94,0.0,12789.0,,0.0,3.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 13:56:58,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,10.55,0.0,12789.0,,0.0,3.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 14:06:58,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,0.87,0.0,12789.0,,0.0,11.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 14:16:58,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.07,0.0,12789.0,,0.0,10.0,0.0,,102.0,21.0,289.1,,,,,,,,
2023-12-06 14:26:58,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.03,0.0,12789.0,,0.0,10.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 14:28:57,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,0.86,0.0,12789.0,,0.0,12.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 14:29:10,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.62,0.0,12789.0,,0.0,8.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 14:29:13,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.24,0.0,12789.0,,0.0,9.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 14:32:34,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.04,0.0,12789.0,,0.0,9.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 14:33:06,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.88,0.0,1.02,0.0,12789.0,,0.0,9.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 14:33:53,5.0,0.0,0.0443,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.64,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 14:33:55,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.88,0.0,1.64,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 14:37:13,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.0,0.0,12789.0,,0.0,11.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 14:37:29,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,0.97,0.0,12789.0,,0.0,9.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 14:39:25,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.18,0.0,12789.0,,0.0,8.0,0.0,,102.0,18.0,289.1,,,,,,,,
2023-12-06 14:41:20,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.53,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 14:45:24,5.0,0.0,0.0443,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.19,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,289.1,,,,,,,,
2023-12-06 14:50:09,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,0.89,0.0,12789.0,,0.0,11.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 14:54:32,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,0.94,0.0,12789.0,,0.0,10.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 14:57:27,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.1,0.0,12789.0,,0.0,9.0,0.0,,102.0,19.0,289.1,,,,,,,,
2023-12-06 14:57:49,5.0,0.0,19.3334,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,23.74,0.0,1.01,0.0,12789.0,,0.0,8.0,14.0,,102.0,19.0,0.0,,,,,,,,
2023-12-06 14:57:55,,,,,201.0,,,99.0,,,,,,,,,,0.0,,9.0,,0.0,,,,,,,,,,,
2023-12-06 14:57:57,5.0,0.0,19.165,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.82,23.44,0.0,3.33,0.0,12907.0,,0.0,3.0,15.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 14:58:15,5.0,0.0,19.1827,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.83,23.45,0.0,1.78,0.0,12789.0,,0.0,4.0,15.0,,102.0,21.0,259.6,,,,,,,,
2023-12-06 14:58:23,5.0,0.0,19.9096,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.76,24.01,0.0,1.59,0.0,12789.0,,0.0,5.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 14:58:29,,,,,201.0,,,99.0,,,,,,,,,,0.0,,8.0,,0.0,,,,,,,,,,,
2023-12-06 15:01:22,5.0,0.0,20.3706,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.78,0.0,1.16,0.0,12789.0,,0.0,8.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 15:01:47,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.79,0.0,1.79,0.0,12789.0,,0.0,6.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 15:02:43,5.0,0.0,20.3883,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.79,0.0,1.37,0.0,12789.0,,0.0,7.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 15:02:44,5.0,0.0,20.3794,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.79,0.0,1.37,0.0,12789.0,,0.0,7.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 15:03:35,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.81,0.0,1.32,0.0,12789.0,,0.0,7.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 15:03:36,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.81,0.0,1.53,0.0,12789.0,,0.0,6.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 15:03:39,5.0,0.0,0.0443,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.82,0.0,1.71,0.0,12789.0,,0.0,5.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 15:05:47,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.82,0.0,1.21,0.0,12789.0,,0.0,6.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 15:06:08,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.82,0.0,1.15,0.0,12789.0,,0.0,8.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 15:08:36,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.82,0.0,1.98,0.0,12789.0,,0.0,5.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 15:08:59,5.0,0.0,0.0443,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.83,0.0,2.92,0.0,12789.0,,0.0,5.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 15:09:53,5.0,0.0,20.406,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.82,0.0,1.63,0.0,12789.0,,0.0,5.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 15:16:22,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.88,0.0,1.19,0.0,12789.0,,0.0,6.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 15:25:30,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.08,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:25:50,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.12,0.0,12789.0,,0.0,8.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 15:25:59,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.02,0.0,12789.0,,0.0,8.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 15:26:48,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.06,0.0,12789.0,,0.0,8.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 15:33:26,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,0.94,0.0,12789.0,,0.0,7.0,0.0,,102.0,21.0,259.6,,,,,,,,
2023-12-06 15:42:02,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.72,0.0,12789.0,,0.0,6.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:42:03,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.88,0.0,12789.0,,0.0,5.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:42:04,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.72,0.0,12789.0,,0.0,6.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:42:11,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.47,0.0,12789.0,,0.0,6.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:43:21,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,2.33,0.0,12789.0,,0.0,6.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:43:27,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,2.33,0.0,12789.0,,0.0,6.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:43:33,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,7.17,0.0,12789.0,,0.0,5.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:43:37,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.86,0.0,12789.0,,0.0,6.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:44:22,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,0.95,0.0,12789.0,,0.0,9.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 15:44:50,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.33,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 15:47:11,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.04,0.0,12789.0,,0.0,8.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 15:48:45,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.29,0.0,12789.0,,0.0,6.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 15:48:46,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.29,0.0,12789.0,,0.0,6.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 15:48:53,5.0,0.0,20.4503,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.29,0.0,12789.0,,0.0,6.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 15:52:28,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.91,0.0,12789.0,,0.0,7.0,0.0,,102.0,21.0,259.6,,,,,,,,
2023-12-06 15:54:28,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.24,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 15:55:35,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.66,0.0,12789.0,,0.0,6.0,0.0,,102.0,21.0,259.6,,,,,,,,
2023-12-06 15:56:13,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,2.68,0.0,12789.0,,0.0,5.0,0.0,,102.0,21.0,259.6,,,,,,,,
2023-12-06 15:56:15,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,2.68,0.0,12789.0,,0.0,5.0,0.0,,102.0,21.0,259.6,,,,,,,,
2023-12-06 15:57:35,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.05,0.0,12789.0,,0.0,8.0,0.0,,102.0,21.0,259.6,,,,,,,,
2023-12-06 15:58:43,5.0,0.0,20.4681,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.12,0.0,12789.0,,0.0,8.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 16:02:41,5.0,0.0,0.0266,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.84,0.0,12789.0,,0.0,9.0,0.0,,102.0,15.0,259.6,,,,,,,,
2023-12-06 16:07:28,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,2.21,0.0,12789.0,,0.0,5.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 16:07:57,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.09,0.0,12789.0,,0.0,8.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 16:08:00,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.2,0.0,12789.0,,0.0,6.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 16:08:03,5.0,0.0,20.4415,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.2,0.0,12789.0,,0.0,6.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 16:08:04,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.2,0.0,12789.0,,0.0,6.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 16:12:31,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,3.47,0.0,12789.0,,0.0,3.0,0.0,,102.0,16.0,259.6,,,,,,,,
2023-12-06 16:12:40,5.0,0.0,0.0177,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,2.89,0.0,12789.0,,0.0,4.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 16:12:48,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.14,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 16:12:59,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.93,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 16:13:21,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,1.57,0.0,12789.0,,0.0,7.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 16:15:25,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,0.95,0.0,12789.0,,0.0,7.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 16:21:45,5.0,0.0,20.4681,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.89,0.0,1.05,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 16:21:53,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,1.12,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 16:22:29,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,5.15,0.0,12789.0,,0.0,5.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 16:31:22,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.9,0.0,12789.0,,0.0,8.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 16:37:39,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,1.46,0.0,12789.0,,0.0,6.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 16:39:58,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.4,0.0,12789.0,,0.0,4.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 16:40:03,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.25,0.0,12789.0,,0.0,4.0,0.0,,102.0,20.0,259.6,,,,,,,,
2023-12-06 16:40:11,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.92,0.0,5.0,0.0,12789.0,,0.0,3.0,0.0,,102.0,17.0,259.6,,,,,,,,
2023-12-06 16:40:13,5.0,0.0,20.4681,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,4.99,0.0,12789.0,,0.0,3.0,0.0,,102.0,18.0,259.6,,,,,,,,
2023-12-06 16:40:25,5.0,0.0,20.4681,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.9,0.0,4.41,0.0,12789.0,,0.0,3.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 16:47:24,5.0,0.0,20.4592,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,1.1,0.0,12789.0,,0.0,6.0,0.0,,102.0,19.0,259.6,,,,,,,,
2023-12-06 16:47:28,5.0,0.0,0.0355,0.0,,700.0,2300.0,,0.0,0.0,0.0,3.73,24.91,0.0,0.96,0.0,12789.0,,0.0,7.0,0.0,,102.0,18.0,259.6,,,,,,,,
